company_name,customer_id,Sum of discount,Sum of item_id,Sum of list_price,order_date,Sum of order_id,product_id,Sum of quantity,required_date,shipped_date,staff_id,status_name,store_id
DHL,885,0.1,5,269.99,04072016,298,14,2,07072016,07072016,9,Completed,3
DHL,885,0.2,3,269.99,04072016,298,22,1,07072016,07072016,9,Completed,3
DHL,885,0.2,1,299.99,04072016,298,23,1,07072016,07072016,9,Completed,3
DHL,889,0.07,2,439.99,01102017,1158,74,1,03102017,02102017,2,Completed,1
DHL,889,0.1,1,299.99,01102017,1158,95,2,03102017,02102017,2,Completed,1
DHL,890,0.05,2,269.99,12042017,834,21,1,13042017,15042017,6,Completed,2
DHL,890,0.07,1,3199.99,12042017,834,54,1,13042017,15042017,6,Completed,2
DHL,890,0.2,3,647.99,12042017,834,78,1,13042017,15042017,6,Completed,2
DHL,898,0.07,1,449,16082017,1064,18,1,18082017,19082017,9,Completed,3
DHL,898,0.1,2,3499.99,16082017,1064,49,1,18082017,19082017,9,Completed,3
DHL,900,0.05,1,999.99,04102017,1167,29,2,07102017,06102017,2,Completed,1
DHL,900,0.07,3,449.99,04102017,1167,68,1,07102017,06102017,2,Completed,1
DHL,900,0.1,2,1099.99,04102017,1167,81,2,07102017,06102017,2,Completed,1
DHL,901,0.05,1,749.99,08012017,643,53,1,09012017,11012017,3,Completed,1
DHL,904,0.07,3,269.99,09012018,1336,21,2,10012018,12012018,2,Completed,1
DHL,904,0.2,1,999.99,09012018,1336,29,2,10012018,12012018,2,Completed,1
DHL,904,0.05,2,6499.99,09012018,1336,157,1,10012018,12012018,2,Completed,1
DHL,904,0.1,5,2799.99,09012018,1336,185,1,10012018,12012018,2,Completed,1
DHL,904,0.1,4,3999.99,09012018,1336,207,1,10012018,12012018,2,Completed,1
DHL,906,0.05,1,2499.99,14022018,1394,165,2,16022018,16022018,8,Completed,3
DHL,908,0.07,3,1499.99,26012017,672,48,2,29012017,29012017,6,Completed,2
DHL,908,0.07,1,6499.99,26012017,672,51,2,29012017,29012017,6,Completed,2
DHL,908,0.2,2,349.99,26012017,672,96,2,29012017,29012017,6,Completed,2
DHL,909,0.2,2,269.99,07062017,933,21,1,10062017,08062017,6,Completed,2
DHL,909,0.05,3,599.99,07062017,933,75,2,10062017,08062017,6,Completed,2
DHL,909,0.07,1,799.99,07062017,933,77,1,10062017,08062017,6,Completed,2
DHL,925,0.05,1,499.99,12032016,119,25,1,14032016,14032016,7,Completed,2
DHL,930,0.2,3,269.99,04092017,1111,14,1,06092017,05092017,6,Completed,2
DHL,930,0.07,4,549.99,04092017,1111,24,1,06092017,05092017,6,Completed,2
DHL,930,0.1,2,250.99,04092017,1111,66,2,06092017,05092017,6,Completed,2
DHL,930,0.05,1,299.99,04092017,1111,95,1,06092017,05092017,6,Completed,2
DHL,933,0.07,1,469.99,10062016,266,6,2,13062016,13062016,7,Completed,2
DHL,933,0.2,2,449,10062016,266,19,1,13062016,13062016,7,Completed,2
DHL,933,0.05,3,499.99,10062016,266,25,1,13062016,13062016,7,Completed,2
DHL,937,0.2,2,1799.99,29012018,1371,8,2,30012018,01022018,7,Completed,2
DHL,937,0.07,1,529.99,29012018,1371,223,2,30012018,01022018,7,Completed,2
DHL,939,0.05,2,999.99,26022017,734,3,1,28022017,01032017,9,Completed,3
DHL,939,0.2,1,599.99,26022017,734,26,1,28022017,01032017,9,Completed,3
DHL,939,0.1,4,346.99,26022017,734,65,2,28022017,01032017,9,Completed,3
DHL,939,0.2,3,109.99,26022017,734,84,2,28022017,01032017,9,Completed,3
DHL,944,0.1,1,1549,08092016,426,10,1,10092016,10092016,6,Completed,2
DHL,944,0.05,2,299.99,08092016,426,23,2,10092016,10092016,6,Completed,2
DHL,945,0.05,1,599.99,14092017,1125,16,2,15092017,15092017,7,Completed,2
DHL,945,0.1,2,269.99,14092017,1125,21,1,15092017,15092017,7,Completed,2
DHL,945,0.07,4,549.99,14092017,1125,24,1,15092017,15092017,7,Completed,2
DHL,945,0.07,5,469.99,14092017,1125,32,2,15092017,15092017,7,Completed,2
DHL,945,0.07,3,1099.99,14092017,1125,81,2,15092017,15092017,7,Completed,2
DHL,946,0.05,2,469.99,09032017,769,6,2,11032017,11032017,6,Completed,2
DHL,946,0.1,1,1799.99,09032017,769,8,1,11032017,11032017,6,Completed,2
DHL,946,0.07,3,832.99,09032017,769,36,2,11032017,11032017,6,Completed,2
DHL,949,0.07,2,269.99,16012017,656,22,1,17012017,18012017,7,Completed,2
DHL,949,0.05,3,469.99,16012017,656,33,2,17012017,18012017,7,Completed,2
DHL,949,0.1,1,149.99,16012017,656,83,1,17012017,18012017,7,Completed,2
DHL,950,0.1,1,1469.99,24112017,1265,41,2,27112017,27112017,7,Completed,2
DHL,950,0.07,2,619.99,24112017,1265,72,2,27112017,27112017,7,Completed,2
DHL,951,0.2,2,749.99,13042016,175,2,2,14042016,14042016,6,Completed,2
DHL,951,0.1,1,1320.99,13042016,175,5,1,14042016,14042016,6,Completed,2
DHL,951,0.07,4,449,13042016,175,19,1,14042016,14042016,6,Completed,2
DHL,951,0.1,3,269.99,13042016,175,21,2,14042016,14042016,6,Completed,2
DHL,956,0.07,1,449,28052016,244,19,1,29052016,29052016,6,Completed,2
DHL,956,0.1,3,269.99,28052016,244,22,1,29052016,29052016,6,Completed,2
DHL,956,0.2,2,499.99,28052016,244,25,1,29052016,29052016,6,Completed,2
DHL,959,0.1,2,469.99,16112016,559,6,1,17112016,17112016,2,Completed,1
DHL,959,0.07,3,3999.99,16112016,559,7,2,17112016,17112016,2,Completed,1
DHL,959,0.1,1,529.99,16112016,559,15,2,17112016,17112016,2,Completed,1
DHL,961,0.05,3,1320.99,31072016,343,5,2,02082016,01082016,7,Completed,2
DHL,961,0.1,4,1549,31072016,343,10,1,02082016,01082016,7,Completed,2
DHL,961,0.2,1,599.99,31072016,343,20,2,02082016,01082016,7,Completed,2
DHL,961,0.05,2,499.99,31072016,343,25,1,02082016,01082016,7,Completed,2
DHL,963,0.1,5,1549,29072016,340,10,2,30072016,31072016,7,Completed,2
DHL,963,0.05,1,1680.99,29072016,340,11,1,30072016,31072016,7,Completed,2
DHL,963,0.07,4,549.99,29072016,340,12,2,30072016,31072016,7,Completed,2
DHL,963,0.1,3,269.99,29072016,340,13,2,30072016,31072016,7,Completed,2
DHL,963,0.05,2,549.99,29072016,340,24,1,30072016,31072016,7,Completed,2
DHL,964,0.07,1,269.99,27092016,463,13,2,28092016,28092016,8,Completed,3
DHL,967,0.05,2,832.99,08122017,1290,36,1,10122017,10122017,6,Completed,2
DHL,967,0.05,1,599.99,08122017,1290,75,2,10122017,10122017,6,Completed,2
DHL,967,0.1,3,209.99,08122017,1290,92,2,10122017,10122017,6,Completed,2
DHL,968,0.07,1,1499.99,12032017,775,39,1,13032017,13032017,6,Completed,2
DHL,970,0.1,1,4999.99,09012018,1337,153,1,12012018,12012018,7,Completed,2
DHL,971,0.05,1,599.99,20052017,900,26,2,21052017,22052017,6,Completed,2
DHL,971,0.07,5,2499.99,20052017,900,28,2,21052017,22052017,6,Completed,2
DHL,971,0.05,4,4999.99,20052017,900,61,2,21052017,22052017,6,Completed,2
DHL,971,0.2,3,209.99,20052017,900,89,1,21052017,22052017,6,Completed,2
DHL,971,0.07,2,449.99,20052017,900,108,1,21052017,22052017,6,Completed,2
DHL,976,0.05,2,1499.99,31012017,685,48,2,03022017,02022017,7,Completed,2
DHL,976,0.05,5,5499.99,31012017,685,56,2,03022017,02022017,7,Completed,2
DHL,976,0.05,1,2599.99,31012017,685,59,1,03022017,02022017,7,Completed,2
DHL,976,0.2,4,489.99,31012017,685,98,2,03022017,02022017,7,Completed,2
DHL,976,0.05,3,416.99,31012017,685,107,1,03022017,02022017,7,Completed,2
DHL,977,0.07,2,1799.99,11102016,501,8,1,12102016,13102016,7,Completed,2
DHL,977,0.1,3,269.99,11102016,501,14,1,12102016,13102016,7,Completed,2
DHL,977,0.05,1,449,11102016,501,19,2,12102016,13102016,7,Completed,2
DHL,977,0.07,4,299.99,11102016,501,23,2,12102016,13102016,7,Completed,2
DHL,978,0.1,2,832.99,19092017,1134,36,1,22092017,20092017,6,Completed,2
DHL,978,0.1,1,349.99,19092017,1134,97,1,22092017,20092017,6,Completed,2
DHL,983,0.2,3,749.99,02022018,1378,2,2,05022018,04022018,2,Completed,1
DHL,983,0.07,1,349.99,02022018,1378,96,2,05022018,04022018,2,Completed,1
DHL,983,0.07,4,470.99,02022018,1378,110,1,05022018,04022018,2,Completed,1
DHL,983,0.2,5,919.99,02022018,1378,129,2,05022018,04022018,2,Completed,1
DHL,983,0.07,2,3199.99,02022018,1378,142,2,05022018,04022018,2,Completed,1
DHL,985,0.1,4,299.99,12012017,652,23,1,15012017,13012017,9,Completed,3
DHL,985,0.2,2,3499.99,12012017,652,62,2,15012017,13012017,9,Completed,3
DHL,985,0.2,3,250.99,12012017,652,67,2,15012017,13012017,9,Completed,3
DHL,985,0.05,5,439.99,12012017,652,74,1,15012017,13012017,9,Completed,3
DHL,985,0.1,1,489.99,12012017,652,102,1,15012017,13012017,9,Completed,3
DHL,986,0.1,2,1320.99,19102016,515,5,1,20102016,22102016,6,Completed,2
DHL,986,0.2,4,469.99,19102016,515,6,2,20102016,22102016,6,Completed,2
DHL,986,0.07,1,1799.99,19102016,515,8,1,20102016,22102016,6,Completed,2
DHL,986,0.07,3,499.99,19102016,515,25,2,20102016,22102016,6,Completed,2
DHL,993,0.1,1,209.99,07042017,824,92,2,09042017,10042017,2,Completed,1
DHL,995,0.2,1,1320.99,14082016,368,5,1,15082016,17082016,7,Completed,2
DHL,995,0.2,2,1549,14082016,368,10,2,15082016,17082016,7,Completed,2
DHL,995,0.05,4,449,14082016,368,19,1,15082016,17082016,7,Completed,2
DHL,995,0.1,3,269.99,14082016,368,21,2,15082016,17082016,7,Completed,2
DHL,996,0.1,1,549.99,08022016,65,12,1,09022016,11022016,6,Completed,2
DHL,1000,0.2,2,1680.99,11042017,831,11,1,12042017,12042017,7,Completed,2
DHL,1000,0.2,1,250.99,11042017,831,67,1,12042017,12042017,7,Completed,2
DHL,1000,0.1,3,449.99,11042017,831,68,1,12042017,12042017,7,Completed,2
DHL,1001,0.05,2,1680.99,29082016,399,11,2,01092016,01092016,7,Completed,2
DHL,1001,0.1,3,269.99,29082016,399,14,1,01092016,01092016,7,Completed,2
DHL,1001,0.05,1,499.99,29082016,399,25,1,01092016,01092016,7,Completed,2
DHL,1002,0.07,3,299.99,26102017,1207,23,1,28102017,27102017,6,Completed,2
DHL,1002,0.1,2,551.99,26102017,1207,103,1,28102017,27102017,6,Completed,2
DHL,1002,0.05,1,481.99,26102017,1207,104,1,28102017,27102017,6,Completed,2
DHL,1003,0.1,1,1499.99,19082017,1075,48,2,21082017,22082017,3,Completed,1
DHL,1003,0.05,2,470.99,19082017,1075,111,2,21082017,22082017,3,Completed,1
DHL,1012,0.2,2,2899.99,30012016,48,4,1,01022016,02022016,7,Completed,2
DHL,1012,0.1,3,1320.99,30012016,48,5,2,01022016,02022016,7,Completed,2
DHL,1012,0.1,1,1680.99,30012016,48,11,1,01022016,02022016,7,Completed,2
DHL,1012,0.07,4,269.99,30012016,48,14,2,01022016,02022016,7,Completed,2
DHL,1015,0.07,1,3499.99,19032017,790,62,2,21032017,22032017,7,Completed,2
DHL,1015,0.1,2,349.99,19032017,790,91,1,21032017,22032017,7,Completed,2
DHL,1016,0.1,2,1499.99,16012018,1351,133,1,19012018,19012018,7,Completed,2
DHL,1016,0.2,1,279.99,16012018,1351,297,2,19012018,19012018,7,Completed,2
DHL,1017,0.07,1,469.99,30102017,1218,32,1,01112017,31102017,2,Completed,1
DHL,1017,0.05,2,489.99,30102017,1218,102,2,01112017,31102017,2,Completed,1
DHL,1018,0.2,2,3999.99,15032017,781,7,2,16032017,17032017,6,Completed,2
DHL,1018,0.1,3,1999.99,15032017,781,57,2,16032017,17032017,6,Completed,2
DHL,1018,0.05,1,416.99,15032017,781,109,2,16032017,17032017,6,Completed,2
DHL,1020,0.2,4,269.99,23052017,904,13,1,26052017,24052017,2,Completed,1
DHL,1020,0.1,1,832.99,23052017,904,36,2,26052017,24052017,2,Completed,1
DHL,1020,0.07,2,6499.99,23052017,904,51,2,26052017,24052017,2,Completed,1
DHL,1020,0.2,3,209.99,23052017,904,92,2,26052017,24052017,2,Completed,1
DHL,1023,0.05,3,999.99,08092017,1118,29,1,11092017,11092017,6,Completed,2
DHL,1023,0.2,4,5299.99,08092017,1118,47,2,11092017,11092017,6,Completed,2
DHL,1023,0.07,2,5999.99,08092017,1118,50,1,11092017,11092017,6,Completed,2
DHL,1023,0.2,1,2699.99,08092017,1118,55,2,11092017,11092017,6,Completed,2
DHL,1025,0.2,1,499.99,13062017,943,25,1,15062017,15062017,6,Completed,2
DHL,1025,0.2,2,659.99,13062017,943,82,1,15062017,15062017,6,Completed,2
DHL,1035,0.2,1,529.99,16012016,22,15,2,18012016,17012016,2,Completed,1
DHL,1035,0.05,2,269.99,16012016,22,22,1,18012016,17012016,2,Completed,1
DHL,1039,0.2,1,1320.99,09092016,428,5,2,12092016,10092016,6,Completed,2
DHL,1039,0.2,2,269.99,09092016,428,14,1,12092016,10092016,6,Completed,2
DHL,1042,0.07,2,469.99,05082016,358,6,2,07082016,07082016,7,Completed,2
DHL,1042,0.05,3,1799.99,05082016,358,8,2,07082016,07082016,7,Completed,2
DHL,1042,0.1,4,449,05082016,358,18,2,07082016,07082016,7,Completed,2
DHL,1042,0.1,1,269.99,05082016,358,21,2,07082016,07082016,7,Completed,2
DHL,1044,0.07,1,559.99,14032018,1436,244,2,17032018,16032018,6,Completed,2
DHL,1045,0.1,2,269.99,08062016,261,14,1,10062016,09062016,2,Completed,1
DHL,1045,0.05,1,599.99,08062016,261,16,2,10062016,09062016,2,Completed,1
DHL,1045,0.1,3,429,08062016,261,17,2,10062016,09062016,2,Completed,1
DHL,1048,0.2,1,2999.99,08102016,491,9,2,10102016,11102016,2,Completed,1
DHL,1048,0.05,3,529.99,08102016,491,15,2,10102016,11102016,2,Completed,1
DHL,1048,0.05,2,269.99,08102016,491,21,2,10102016,11102016,2,Completed,1
DHL,1056,0.1,3,1320.99,24102016,523,5,2,26102016,27102016,6,Completed,2
DHL,1056,0.2,1,549.99,24102016,523,12,1,26102016,27102016,6,Completed,2
DHL,1056,0.07,4,599.99,24102016,523,16,2,26102016,27102016,6,Completed,2
DHL,1056,0.05,2,599.99,24102016,523,20,1,26102016,27102016,6,Completed,2
DHL,1057,0.05,3,469.99,27032017,800,6,2,29032017,28032017,6,Completed,2
DHL,1057,0.1,4,875.99,27032017,800,52,1,29032017,28032017,6,Completed,2
DHL,1057,0.07,2,3199.99,27032017,800,54,1,29032017,28032017,6,Completed,2
DHL,1057,0.1,1,346.99,27032017,800,65,2,29032017,28032017,6,Completed,2
DHL,1057,0.05,5,299.99,27032017,800,95,2,29032017,28032017,6,Completed,2
DHL,1060,0.05,1,832.99,02122017,1281,36,1,05122017,05122017,6,Completed,2
DHL,1060,0.05,2,3499.99,02122017,1281,49,2,05122017,05122017,6,Completed,2
DHL,1060,0.05,3,599.99,02122017,1281,75,1,05122017,05122017,6,Completed,2
DHL,1061,0.07,1,429,23092016,456,17,2,26092016,25092016,9,Completed,3
DHL,1061,0.07,2,299.99,23092016,456,23,1,26092016,25092016,9,Completed,3
DHL,1062,0.2,4,2899.99,12092016,433,4,1,15092016,13092016,6,Completed,2
DHL,1062,0.1,1,469.99,12092016,433,6,1,15092016,13092016,6,Completed,2
DHL,1062,0.2,2,1549,12092016,433,10,1,15092016,13092016,6,Completed,2
DHL,1062,0.1,3,549.99,12092016,433,24,1,15092016,13092016,6,Completed,2
DHL,1069,0.1,3,3999.99,21022016,88,7,1,22022016,23022016,6,Completed,2
DHL,1069,0.1,2,1799.99,21022016,88,8,2,22022016,23022016,6,Completed,2
DHL,1069,0.07,1,1549,21022016,88,10,1,22022016,23022016,6,Completed,2
DHL,1070,0.07,1,599.99,15072017,1006,20,1,18072017,17072017,7,Completed,2
DHL,1070,0.1,5,1409.99,15072017,1006,46,1,18072017,17072017,7,Completed,2
DHL,1070,0.07,3,5499.99,15072017,1006,56,2,18072017,17072017,7,Completed,2
DHL,1070,0.1,4,346.99,15072017,1006,65,1,18072017,17072017,7,Completed,2
DHL,1070,0.1,2,449.99,15072017,1006,68,1,18072017,17072017,7,Completed,2
DHL,1072,0.1,1,599.99,03032017,748,16,2,05032017,04032017,8,Completed,3
DHL,1072,0.2,4,832.99,03032017,748,35,2,05032017,04032017,8,Completed,3
DHL,1072,0.07,3,1469.99,03032017,748,41,1,05032017,04032017,8,Completed,3
DHL,1072,0.05,2,149.99,03032017,748,83,2,05032017,04032017,8,Completed,3
DHL,1074,0.07,2,269.99,01052016,200,22,2,03052016,03052016,6,Completed,2
DHL,1074,0.05,1,299.99,01052016,200,23,2,03052016,03052016,6,Completed,2
DHL,1075,0.1,3,999.99,07022016,63,3,1,09022016,09022016,7,Completed,2
DHL,1075,0.05,2,449,07022016,63,19,2,09022016,09022016,7,Completed,2
DHL,1075,0.1,1,499.99,07022016,63,25,2,09022016,09022016,7,Completed,2
DHL,1076,0.1,1,1799.99,22092017,1141,8,1,23092017,24092017,2,Completed,1
DHL,1080,0.07,3,749.99,21082016,388,2,1,24082016,23082016,8,Completed,3
DHL,1080,0.1,4,1680.99,21082016,388,11,1,24082016,23082016,8,Completed,3
DHL,1080,0.07,2,269.99,21082016,388,13,2,24082016,23082016,8,Completed,3
DHL,1080,0.2,1,449,21082016,388,19,2,24082016,23082016,8,Completed,3
DHL,1091,0.2,2,1409.99,26102017,1205,46,2,28102017,28102017,2,Completed,1
DHL,1091,0.05,3,416.99,26102017,1205,71,1,28102017,28102017,2,Completed,1
DHL,1091,0.07,4,402.99,26102017,1205,79,2,28102017,28102017,2,Completed,1
DHL,1091,0.1,5,209.99,26102017,1205,92,1,28102017,28102017,2,Completed,1
DHL,1091,0.2,1,533.99,26102017,1205,105,2,28102017,28102017,2,Completed,1
DHL,1093,0.07,3,999.99,06012017,640,30,1,08012017,07012017,6,Completed,2
DHL,1093,0.07,2,469.99,06012017,640,32,1,08012017,07012017,6,Completed,2
DHL,1093,0.07,4,299.99,06012017,640,76,2,08012017,07012017,6,Completed,2
DHL,1093,0.05,1,449.99,06012017,640,106,2,08012017,07012017,6,Completed,2
DHL,1093,0.2,5,416.99,06012017,640,109,2,08012017,07012017,6,Completed,2
DHL,1094,0.05,2,299.99,27022016,96,23,1,29022016,28022016,7,Completed,2
DHL,1094,0.1,1,599.99,27022016,96,26,1,29022016,28022016,7,Completed,2
DHL,1099,0.1,1,249.99,20112017,1258,94,2,21112017,22112017,7,Completed,2
DHL,1099,0.05,2,299.99,20112017,1258,99,2,21112017,22112017,7,Completed,2
DHL,1107,0.1,1,469.99,05112017,1230,32,2,06112017,07112017,6,Completed,2
DHL,1107,0.07,2,549.99,05112017,1230,38,2,06112017,07112017,6,Completed,2
DHL,1112,0.05,3,999.99,25072016,334,3,2,28072016,27072016,7,Completed,2
DHL,1112,0.05,2,2999.99,25072016,334,9,1,28072016,27072016,7,Completed,2
DHL,1112,0.2,1,599.99,25072016,334,16,2,28072016,27072016,7,Completed,2
DHL,1113,0.2,3,1680.99,28022017,740,11,1,01032017,02032017,6,Completed,2
DHL,1113,0.07,5,549.99,28022017,740,12,2,01032017,02032017,6,Completed,2
DHL,1113,0.2,4,449,28022017,740,19,1,01032017,02032017,6,Completed,2
DHL,1113,0.05,1,1099.99,28022017,740,81,1,01032017,02032017,6,Completed,2
DHL,1113,0.2,2,249.99,28022017,740,94,2,01032017,02032017,6,Completed,2
DHL,1116,0.2,1,659.99,08032018,1429,70,2,09032018,09032018,6,Completed,2
DHL,1128,0.05,2,269.99,28082017,1099,13,2,29082017,30082017,6,Completed,2
DHL,1128,0.07,3,1409.99,28082017,1099,46,1,29082017,30082017,6,Completed,2
DHL,1128,0.1,1,489.99,28082017,1099,64,1,29082017,30082017,6,Completed,2
DHL,1128,0.1,4,209.99,28082017,1099,89,2,29082017,30082017,6,Completed,2
DHL,1132,0.07,1,2999.99,12092017,1122,9,2,14092017,14092017,6,Completed,2
DHL,1132,0.05,4,1469.99,12092017,1122,41,2,14092017,14092017,6,Completed,2
DHL,1132,0.2,3,3499.99,12092017,1122,49,2,14092017,14092017,6,Completed,2
DHL,1132,0.1,2,749.99,12092017,1122,53,1,14092017,14092017,6,Completed,2
DHL,1132,0.1,5,619.99,12092017,1122,72,1,14092017,14092017,6,Completed,2
DHL,1135,0.2,1,799.99,27032018,1469,77,2,28032018,30032018,8,Completed,3
DHL,1135,0.05,4,489.99,27032018,1469,100,2,28032018,30032018,8,Completed,3
DHL,1135,0.07,3,2499.99,27032018,1469,182,1,28032018,30032018,8,Completed,3
DHL,1135,0.05,2,849.99,27032018,1469,237,2,28032018,30032018,8,Completed,3
DHL,1137,0.05,1,1549,08022017,704,10,2,09022017,11022017,6,Completed,2
DHL,1137,0.2,2,3499.99,08022017,704,62,1,09022017,11022017,6,Completed,2
DHL,1137,0.07,3,489.99,08022017,704,100,2,09022017,11022017,6,Completed,2
DHL,1140,0.07,2,749.99,07052016,211,2,2,09052016,08052016,6,Completed,2
DHL,1140,0.07,1,1549,07052016,211,10,1,09052016,08052016,6,Completed,2
DHL,1142,0.07,1,249.99,11032018,1433,264,1,13032018,12032018,7,Completed,2
DHL,1146,0.05,1,269.99,21092016,451,14,2,23092016,22092016,7,Completed,2
DHL,1148,0.07,3,999.99,30032017,807,3,2,01042017,02042017,6,Completed,2
DHL,1148,0.07,2,469.99,30032017,807,6,1,01042017,02042017,6,Completed,2
DHL,1148,0.2,4,2999.99,30032017,807,9,2,01042017,02042017,6,Completed,2
DHL,1148,0.2,5,599.99,30032017,807,16,1,01042017,02042017,6,Completed,2
DHL,1148,0.2,1,269.99,30032017,807,21,2,01042017,02042017,6,Completed,2
DHL,1149,0.05,1,2899.99,16012016,23,4,2,19012016,19012016,2,Completed,1
DHL,1149,0.2,3,269.99,16012016,23,13,1,19012016,19012016,2,Completed,1
DHL,1149,0.1,2,299.99,16012016,23,23,2,19012016,19012016,2,Completed,1
DHL,1150,0.2,3,469.99,12102017,1179,33,2,15102017,15102017,9,Completed,3
DHL,1150,0.07,4,5999.99,12102017,1179,50,1,15102017,15102017,9,Completed,3
DHL,1150,0.05,2,189.99,12102017,1179,88,2,15102017,15102017,9,Completed,3
DHL,1150,0.05,1,209.99,12102017,1179,93,2,15102017,15102017,9,Completed,3
DHL,1154,0.1,1,209.99,16032018,1444,90,1,17032018,19032018,6,Completed,2
DHL,1154,0.2,2,1899,16032018,1444,128,2,17032018,19032018,6,Completed,2
DHL,1156,0.05,2,1680.99,19082016,380,11,2,20082016,21082016,7,Completed,2
DHL,1156,0.05,1,599.99,19082016,380,16,1,20082016,21082016,7,Completed,2
DHL,1157,0.07,1,429,23122016,621,17,2,25122016,24122016,6,Completed,2
DHL,1158,0.2,2,599.99,27062017,983,20,2,28062017,29062017,6,Completed,2
DHL,1158,0.1,1,3499.99,27062017,983,63,1,28062017,29062017,6,Completed,2
DHL,1158,0.07,3,449.99,27062017,983,68,1,28062017,29062017,6,Completed,2
DHL,1158,0.07,4,1099.99,27062017,983,81,2,28062017,29062017,6,Completed,2
DHL,1158,0.05,5,189.99,27062017,983,88,1,28062017,29062017,6,Completed,2
DHL,1159,0.1,1,2999.99,17122016,613,9,2,19122016,19122016,7,Completed,2
DHL,1159,0.07,3,549.99,17122016,613,12,1,19122016,19122016,7,Completed,2
DHL,1159,0.05,2,449,17122016,613,18,2,19122016,19122016,7,Completed,2
DHL,1161,0.05,1,2599.99,19012018,1356,192,1,21012018,22012018,6,Completed,2
DHL,1161,0.1,2,2999.99,19012018,1356,199,2,21012018,22012018,6,Completed,2
DHL,1161,0.1,3,319.99,19012018,1356,276,2,21012018,22012018,6,Completed,2
DHL,1162,0.07,3,1499.99,11022017,709,48,1,13022017,12022017,6,Completed,2
DHL,1162,0.05,1,2699.99,11022017,709,55,2,13022017,12022017,6,Completed,2
DHL,1162,0.07,2,339.99,11022017,709,101,2,13022017,12022017,6,Completed,2
DHL,1163,0.2,2,1680.99,25122016,625,11,2,28122016,26122016,2,Completed,1
DHL,1163,0.07,1,429,25122016,625,17,1,28122016,26122016,2,Completed,1
DHL,1163,0.1,4,299.99,25122016,625,23,2,28122016,26122016,2,Completed,1
DHL,1163,0.07,3,599.99,25122016,625,26,1,28122016,26122016,2,Completed,1
DHL,1164,0.2,2,4999.99,01042017,812,40,1,02042017,03042017,7,Completed,2
DHL,1164,0.1,1,299.99,01042017,812,76,2,02042017,03042017,7,Completed,2
DHL,1166,0.1,1,269.99,13112017,1245,13,1,16112017,14112017,7,Completed,2
DHL,1169,0.2,3,1680.99,12112016,551,11,2,13112016,13112016,6,Completed,2
DHL,1169,0.2,4,529.99,12112016,551,15,2,13112016,13112016,6,Completed,2
DHL,1169,0.05,1,599.99,12112016,551,16,1,13112016,13112016,6,Completed,2
DHL,1169,0.07,2,599.99,12112016,551,26,1,13112016,13112016,6,Completed,2
DHL,1173,0.2,3,529.99,04022016,55,15,2,07022016,06022016,6,Completed,2
DHL,1173,0.05,1,269.99,04022016,55,21,1,07022016,06022016,6,Completed,2
DHL,1173,0.2,2,499.99,04022016,55,25,2,07022016,06022016,6,Completed,2
DHL,1174,0.05,1,2899.99,20022016,85,4,2,23022016,21022016,7,Completed,2
DHL,1174,0.07,2,449,20022016,85,18,1,23022016,21022016,7,Completed,2
DHL,1175,0.1,3,1320.99,12012016,17,5,1,14012016,14012016,3,Completed,1
DHL,1175,0.07,1,1799.99,12012016,17,8,1,14012016,14012016,3,Completed,1
DHL,1175,0.2,4,599.99,12012016,17,20,2,14012016,14012016,3,Completed,1
DHL,1175,0.1,2,299.99,12012016,17,23,1,14012016,14012016,3,Completed,1
DHL,1176,0.05,1,279.99,05032018,1421,298,2,07032018,07032018,7,Completed,2
DHL,1180,0.07,2,659.99,05112017,1231,70,1,07112017,06112017,6,Completed,2
DHL,1180,0.05,1,599.99,05112017,1231,75,2,07112017,06112017,6,Completed,2
DHL,1183,0.1,4,269.99,28092017,1150,21,2,01102017,30092017,7,Completed,2
DHL,1183,0.05,1,999.99,28092017,1150,29,1,01102017,30092017,7,Completed,2
DHL,1183,0.05,2,349.99,28092017,1150,91,1,01102017,30092017,7,Completed,2
DHL,1183,0.07,3,481.99,28092017,1150,104,2,01102017,30092017,7,Completed,2
DHL,1185,0.2,2,269.99,07022016,64,22,2,08022016,09022016,6,Completed,2
DHL,1185,0.2,3,299.99,07022016,64,23,2,08022016,09022016,6,Completed,2
DHL,1185,0.1,4,549.99,07022016,64,24,2,08022016,09022016,6,Completed,2
DHL,1185,0.1,1,499.99,07022016,64,25,2,08022016,09022016,6,Completed,2
DHL,1194,0.2,3,749.99,28022016,98,2,1,29022016,29022016,6,Completed,2
DHL,1194,0.07,1,449,28022016,98,19,1,29022016,29022016,6,Completed,2
DHL,1194,0.1,2,269.99,28022016,98,21,1,29022016,29022016,6,Completed,2
DHL,1194,0.2,4,269.99,28022016,98,22,2,29022016,29022016,6,Completed,2
DHL,1196,0.1,1,4999.99,08022017,705,61,1,11022017,11022017,7,Completed,2
DHL,1199,0.05,3,469.99,08012017,645,6,1,11012017,10012017,6,Completed,2
DHL,1199,0.07,5,269.99,08012017,645,21,2,11012017,10012017,6,Completed,2
DHL,1199,0.05,2,2299.99,08012017,645,42,2,11012017,10012017,6,Completed,2
DHL,1199,0.07,4,5299.99,08012017,645,47,2,11012017,10012017,6,Completed,2
DHL,1199,0.07,1,299.99,08012017,645,99,1,11012017,10012017,6,Completed,2
DHL,1200,0.2,3,3999.99,10042016,170,7,1,11042016,13042016,7,Completed,2
